Code,Name,Freq_Score,3Y,5Y,10Y,15Y,20Y,Avg_Return,Std_Dev,Risk_Grade
133831,Kotak US Equity Fund - Direct Plan - Growth option,0,13.27,11.75,-100.0,-100.0,-100,12.51,12.64,High
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,0,13.33,1.54,-100.0,-100.0,-100,7.44,22.96,High
148662,Kotak US Specific Equity Passive FOF- Direct Plan - Growth,1,36.11,-100.0,-100.0,-100.0,-100,36.11,20.98,High
149059,Kotak Global Innovation Overseas Equity Omni FOF- Direct Plan -Growth,1,25.3,-100.0,-100.0,-100.0,-100,25.3,19.31,High
133816,Kotak World Gold Fund- Direct Plan- Growth Option,0,3.26,6.8,-100.0,-100.0,-100,5.03,24.82,High
149230,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,0,6.28,-100.0,-100.0,-100.0,-100,6.28,15.28,High
150595,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Direct Plan - Growth,0,15.83,-100.0,-100.0,-100.0,-100,15.83,27.45,High
150597,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,1,40.54,-100.0,-100.0,-100.0,-100,40.54,23.43,High
149830,Navi US Total Stock Market Fund of Fund- Direct Plan- Growth,1,25.38,-100.0,-100.0,-100.0,-100,25.38,16.73,High
138456,PGIM India Emerging Markets Equity Fund of Fund - Direct Plan - Growth,0,18.65,1.93,-100.0,-100.0,-100,10.29,17.52,High
149910,Navi NASDAQ 100 Fund of Fund- Direct- Growth,1,36.57,-100.0,-100.0,-100.0,-100,36.57,21.27,High
149298,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - Growth Option,0,10.89,-100.0,-100.0,-100.0,-100,10.89,14.97,High
148760,SBI US Specific Equity Active FoF - Direct Plan - Growth,1,26.84,-100.0,-100.0,-100.0,-100,26.84,19.07,High
120035,HSBC Brazil Fund - Growth Direct,0,11.53,3.34,8.24,-100.0,-100,7.7,26.17,High
150938,Aditya Birla Sun Life Crisil IBX 60:40 SDL + AAA PSU APR 2026 Index Fund-Direct Growth,0,7.27,-100.0,-100.0,-100.0,-100,7.27,0.0,Low
138528,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,1,24.54,6.93,-100.0,-100.0,-100,15.74,18.95,High
127071,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,0,19.42,11.04,12.35,-100.0,-100,14.27,16.14,High
150353,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU-Apr 2027 Index Fund-Direct Growth,0,7.62,-100.0,-100.0,-100.0,-100,7.62,0.74,Low
150778,Aditya Birla Sun Life Crisil IBX Gilt-Apr-2029 Index Fund-Direct Growth,0,8.56,-100.0,-100.0,-100.0,-100,8.56,1.65,Low
120043,HSBC Global Emerging Market Fund - Growth Direct,0,17.82,6.73,10.83,-100.0,-100,11.79,16.52,High
150702,Aditya Birla Sun Life Crisil IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund-Direct Growth,0,8.19,-100.0,-100.0,-100.0,-100,8.19,1.18,Low
119602,Sundaram Global Brand Theme-Equity Active FOF - Direct Growth,1,23.57,14.04,13.28,-100.0,-100,16.96,14.48,High
150698,Aditya Birla Sun Life Crisil IBX Gilt-April 2026 Index Fund-Direct Growth,0,7.15,-100.0,-100.0,-100.0,-100,7.15,0.79,Low
148962,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund-Direct Growth,0,18.59,-100.0,-100.0,-100.0,-100,18.59,12.4,High
149199,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund-Direct Growth,0,7.48,-100.0,-100.0,-100.0,-100,7.48,0.65,Low
150663,Aditya Birla Sun Life Nifty SDL Sep 2025 Index Fund-Direct Growth,0,7.1,-100.0,-100.0,-100.0,-100,7.1,0.0,Low
149794,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund-Direct Growth,0,7.68,-100.0,-100.0,-100.0,-100,7.68,0.81,Low
148807,Aditya Birla Sun Life Nifty Midcap 150 Index Fund-Direct Growth,1,25.4,-100.0,-100.0,-100.0,-100,25.4,15.85,High
149838,Aditya Birla Sun Life Nifty Next 50 Index Fund-Direct Growth,0,19.35,-100.0,-100.0,-100.0,-100,19.35,17.24,High
149873,Axis CRISIL IBX SDL May 2027 Index Fund - Direct Plan - Growth,0,7.81,-100.0,-100.0,-100.0,-100,7.81,0.98,Low
148815,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund-Direct Growth,1,27.68,-100.0,-100.0,-100.0,-100,27.68,19.47,High
119648,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Direct Plan,0,14.68,14.69,13.43,-100.0,-100,14.27,12.02,High
150854,Axis Nifty SDL September 2026 Debt Index Fund - Direct Plan - Growth,0,7.57,-100.0,-100.0,-100.0,-100,7.57,0.0,Low
149466,Axis Nifty Next 50 Index Fund - Direct Plan - Growth,0,19.57,-100.0,-100.0,-100.0,-100,19.57,17.16,High
149894,Axis Nifty Smallcap 50 Index Fund - Direct Plan - Growth Option,1,27.61,-100.0,-100.0,-100.0,-100,27.61,19.35,High
150871,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - DIRECT GROWTH,0,8.23,-100.0,-100.0,-100.0,-100,8.23,0.0,Low
149936,Axis Nifty Midcap 50 Index Fund - Direct Plan - Growth Option,1,27.2,-100.0,-100.0,-100.0,-100,27.2,16.81,High
147666,Axis Nifty 100 Index Fund - Direct Plan - Growth Option,0,15.2,14.95,-100.0,-100.0,-100,15.08,12.44,High
149373,Axis Nifty 50 Index Fund - Direct Plan - Growth,0,14.76,-100.0,-100.0,-100.0,-100,14.76,11.97,High
150888,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - SEP27 INDEX FUND - DIRECT GROWTH,0,7.92,-100.0,-100.0,-100.0,-100,7.92,0.0,Low
150868,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT GROWTH,0,7.66,-100.0,-100.0,-100.0,-100,7.66,0.82,Low
150746,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH,0,7.17,-100.0,-100.0,-100.0,-100,7.17,0.75,Low
148792,BANDHAN CRISIL IBX Gilt April 2028 Index Fund Direct Plan-Growth,0,8.04,-100.0,-100.0,-100.0,-100,8.04,1.22,Low
148789,BANDHAN CRISIL IBX Gilt June 2027 Index Fund Direct Plan-Growth,0,7.83,-100.0,-100.0,-100.0,-100,7.83,1.12,Low
150636,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - DIRECT PLAN,0,17.64,-100.0,-100.0,-100.0,-100,17.64,10.25,High
149832,BANDHAN NIFTY 100 INDEX FUND - DIRECT PLAN - GROWTH,0,15.27,-100.0,-100.0,-100.0,-100,15.27,12.45,High
150591,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - DIRECT PLAN,0,18.22,-100.0,-100.0,-100.0,-100,18.22,18.21,High
118482,BANDHAN Nifty 50 Index Fund-Direct Plan-Growth,0,14.73,14.83,13.93,-100.0,-100,14.5,12.0,High
141877,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,0,18.65,19.24,-100.0,-100.0,-100,18.94,12.39,High
146376,DSP Nifty 50 Index Fund - Direct Plan - Growth,0,14.72,14.78,-100.0,-100.0,-100,14.75,12.01,High
150428,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - Growth,0,16.1,-100.0,-100.0,-100.0,-100,16.1,13.84,High
149970,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund - Direct - Growth,0,8.1,-100.0,-100.0,-100.0,-100,8.1,1.1,Low
146381,DSP Nifty Next 50 Index Fund - Direct Plan - Growth,0,19.66,17.08,-100.0,-100.0,-100,18.37,17.23,High
150671,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund - Direct Plan - Growth,0,8.18,-100.0,-100.0,-100.0,-100,8.18,2.38,Low
150727,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - Growth,0,7.79,-100.0,-100.0,-100.0,-100,7.79,0.94,Low
150807,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth,0,8.24,-100.0,-100.0,-100.0,-100,8.24,1.23,Low
149950,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund - Direct Plan Growth,0,7.23,-100.0,-100.0,-100.0,-100,7.23,0.56,Low
149254,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth,0,16.71,-100.0,-100.0,-100.0,-100,16.71,11.29,High
148555,Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund Direct Plan - Growth,0,19.43,14.39,-100.0,-100.0,-100,16.91,10.95,High
150899,Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth,0,19.66,-100.0,-100.0,-100.0,-100,19.66,0.0,Low
150902,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth,1,26.41,-100.0,-100.0,-100.0,-100,26.41,0.0,Low
149247,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth,0,7.61,-100.0,-100.0,-100.0,-100,7.61,0.78,Low
149343,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth,0,20.23,-100.0,-100.0,-100.0,-100,20.23,13.56,High
149250,Edelweiss Nifty 50 Index Fund Direct Plan Growth,0,14.63,-100.0,-100.0,-100.0,-100,14.63,11.98,High
148795,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth,0,7.35,-100.0,-100.0,-100.0,-100,7.35,0.59,Low
150892,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth,1,23.1,-100.0,-100.0,-100.0,-100,23.1,0.0,Low
149870,HDFC Nifty 100 Equal Weight Index Fund - Direct Plan - Growth Option,0,19.08,-100.0,-100.0,-100.0,-100,19.08,13.98,High
149868,HDFC NIFTY 100 Index Fund - Direct Plan - Growth Option,0,15.02,-100.0,-100.0,-100.0,-100,15.02,12.45,High
151181,HDFC Nifty G-Sec Jun 2027 Index Fund - Growth Option - Direct Plan,0,7.83,-100.0,-100.0,-100.0,-100,7.83,0.0,Low
150845,HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option - Direct Plan,0,7.58,-100.0,-100.0,-100.0,-100,7.58,0.96,Low
150847,HDFC Nifty G-Sec July 2031 Index Fund - Growth Option - Direct Plan,0,8.58,-100.0,-100.0,-100.0,-100,8.58,2.08,Low
151183,HDFC Nifty G-Sec Sep 2032 Index Fund - Growth Option - Direct Plan,0,8.46,-100.0,-100.0,-100.0,-100,8.46,0.0,Low
149288,HDFC NIFTY Next 50 Index Fund - Direct Plan - Growth Option,0,19.35,-100.0,-100.0,-100.0,-100,19.35,17.25,High
149107,HDFC NIFTY50 Equal weight Index Fund - Direct Plan - Growth Option,0,18.63,-100.0,-100.0,-100.0,-100,18.63,12.4,High
151157,HSBC NIFTY 50 INDEX FUND - Direct Growth,0,14.69,-100.0,-100.0,-100.0,-100,14.69,12.01,High
149966,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Direct - Growth,0,8.03,-100.0,-100.0,-100.0,-100,8.03,1.11,Low
118581,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,0,14.65,14.66,13.46,-100.0,-100,14.26,11.97,High
151160,HSBC NIFTY NEXT 50 INDEX FUND - Direct Growth,0,19.36,-100.0,-100.0,-100.0,-100,19.36,17.25,High
149219,ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - Growth,1,36.32,-100.0,-100.0,-100.0,-100,36.32,21.54,High
150452,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth,0,18.36,-100.0,-100.0,-100.0,-100,18.36,18.1,High
150643,ICICI Prudential Nifty Auto Index Fund - Direct Plan - Growth,1,31.83,-100.0,-100.0,-100.0,-100,31.83,16.62,High
150733,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth,0,8.36,-100.0,-100.0,-100.0,-100,8.36,1.87,Low
149858,ICICI Prudential Nifty Bank Index Fund - Direct Plan Growth,0,13.04,-100.0,-100.0,-100.0,-100,13.04,14.48,High
150468,ICICI Prudential Nifty IT Index Fund - Direct Plan - Growth,0,13.14,-100.0,-100.0,-100.0,-100,13.14,19.5,High
149389,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth,1,25.13,-100.0,-100.0,-100.0,-100,25.13,15.83,High
150639,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth,0,18.55,-100.0,-100.0,-100.0,-100,18.55,12.35,High
149283,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth,1,22.83,-100.0,-100.0,-100.0,-100,22.83,18.03,High
150930,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth,1,21.03,-100.0,-100.0,-100.0,-100,21.03,0.0,Low
151211,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Growth,0,7.51,-100.0,-100.0,-100.0,-100,7.51,0.0,Low
149210,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth,0,7.7,-100.0,-100.0,-100.0,-100,7.7,0.9,Low
150729,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth,0,8.28,-100.0,-100.0,-100.0,-100,8.28,1.65,Low
149999,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Growth,0,7.85,-100.0,-100.0,-100.0,-100,7.85,1.09,Low
120684,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth,0,19.46,16.9,13.83,-100.0,-100,16.73,17.24,High
148978,Kotak Nifty 50 Index Fund - Direct Plan-Growth,0,14.59,-100.0,-100.0,-100.0,-100,14.59,12.0,High
148745,Kotak Nifty Next 50 Index Fund - Direct Plan - Growth Option,0,19.62,-100.0,-100.0,-100.0,-100,19.62,17.23,High
150725,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct Plan - Growth,0,7.93,-100.0,-100.0,-100.0,-100,7.93,1.13,Low
149855,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund-Direct Plan-Growth,0,7.76,-100.0,-100.0,-100.0,-100,7.76,0.93,Low
149865,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Direct Plan- Growth,0,8.11,-100.0,-100.0,-100.0,-100,8.11,2.24,Low
150788,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth,0,7.36,-100.0,-100.0,-100.0,-100,7.36,0.58,Low
150358,Mirae Asset Nifty SDL Jun 2027 Index Fund -Direct Plan - Growth,0,7.83,-100.0,-100.0,-100.0,-100,7.83,1.0,Low
150792,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - Growth,0,8.47,-100.0,-100.0,-100.0,-100,8.47,2.25,Low
150443,Motilal Oswal BSE Financials ex Bank 30 Index Fund Direct Growth,1,23.71,-100.0,-100.0,-100.0,-100,23.71,17.82,High
120308,LIC MF BSE Sensex Index Fund-Direct Plan-Growth,0,13.45,13.54,13.32,-100.0,-100,13.44,11.93,High
147794,Motilal Oswal Nifty 50 Index Fund - Direct plan - Growth,0,14.77,14.78,-100.0,-100.0,-100,14.77,12.02,High
149039,Navi Nifty 50 Index Fund-Direct Plan-Growth,0,14.76,-100.0,-100.0,-100.0,-100,14.76,12.02,High
120307,LIC MF Nifty 50 Index Fund-Direct Plan-Growth,0,14.53,14.59,13.41,-100.0,-100,14.18,12.0,High
150515,Navi Nifty India Manufacturing Index Fund- Direct Plan- Growth,1,24.21,-100.0,-100.0,-100.0,-100,24.21,14.41,High
149804,Navi Nifty Bank Index Fund- Direct Plan- Growth,0,13.02,-100.0,-100.0,-100.0,-100,13.02,14.54,High
147796,Motilal Oswal Nifty Next 50 Index Fund - Direct plan - Growth,0,19.69,17.01,-100.0,-100.0,-100,18.35,17.25,High
148381,Motilal Oswal S&P 500 Index Fund - Direct Plan Growth,1,25.72,18.43,-100.0,-100.0,-100,22.08,15.35,High
149892,Navi Nifty Midcap 150 Index Fund Direct Plan- Growth,1,25.09,-100.0,-100.0,-100.0,-100,25.09,15.81,High
149447,Navi Nifty Next 50 Index Fund- Direct Plan- Growth,0,19.51,-100.0,-100.0,-100.0,-100,19.51,17.27,High
148721,Nippon India Nifty 50 Value 20 Index Fund - Direct Plan - Growth Option,0,15.8,-100.0,-100.0,-100.0,-100,15.8,12.69,High
150012,Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund - Direct Plan - Growth Option,0,7.57,-100.0,-100.0,-100.0,-100,7.57,0.71,Low
150754,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Direct Plan-Growth Option,0,7.41,-100.0,-100.0,-100.0,-100,7.41,0.65,Low
150487,Nippon India Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth Option,0,17.54,-100.0,-100.0,-100.0,-100,17.54,11.7,High
150920,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund-Direct Plan-Growth Option,0,8.71,-100.0,-100.0,-100.0,-100,8.71,0.0,Low
150906,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund-Direct Plan-Growth Option,0,7.84,-100.0,-100.0,-100.0,-100,7.84,0.0,Low
118741,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Growth Option,0,14.72,14.79,13.69,-100.0,-100,14.4,12.01,High
148726,Nippon India Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,1,25.24,-100.0,-100.0,-100.0,-100,25.24,15.82,High
150824,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund-Direct Plan-Growth Option,0,8.05,-100.0,-100.0,-100.0,-100,8.05,0.0,Low
118742,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Bonus Option,0,14.72,14.79,13.69,-100.0,-100,14.4,12.01,High
118785,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Bonus Option,0,13.73,13.79,13.67,-100.0,-100,13.73,11.95,High
118791,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Growth Option,0,13.73,13.79,13.67,-100.0,-100,13.73,11.95,High
148519,Nippon India Nifty Smallcap 250 Index Fund - Direct Plan - Growth Option,2,22.66,22.74,-100.0,-100.0,-100,22.7,18.02,High
150711,SBI CRISIL IBX SDL Index - September 2027 Fund - Direct Plan - Growth,0,7.82,-100.0,-100.0,-100.0,-100,7.82,1.13,Low
150706,SBI CRISIL IBX Gilt Index - April 2029 Fund - Direct Plan - Growth,0,8.49,-100.0,-100.0,-100.0,-100,8.49,1.64,Low
150681,SBI |CRISIL IBX Gilt Index - June 2036 Fund - Direct Plan - Growth,0,8.61,-100.0,-100.0,-100.0,-100,8.61,2.94,Low
149474,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund - Direct Plan - Growth,0,7.45,-100.0,-100.0,-100.0,-100,7.45,0.66,Low
148945,SBI Nifty Next 50 Index Fund - Direct Plan - Growth,0,19.61,-100.0,-100.0,-100.0,-100,19.61,17.25,High
150677,SBI Nifty Smallcap 250 Index Fund - Direct Plan - Growth,1,22.92,-100.0,-100.0,-100.0,-100,22.92,18.04,High
150673,SBI Nifty Midcap 150 Index Fund - Direct Plan - Growth,1,25.18,-100.0,-100.0,-100.0,-100,25.18,15.83,High
149483,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund) - Direct Plan - Growth Option,0,18.99,-100.0,-100.0,-100.0,-100,18.99,13.7,High
150692,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH,0,7.23,-100.0,-100.0,-100.0,-100,7.23,0.78,Low
119827,SBI NIFTY INDEX FUND - DIRECT PLAN - GROWTH,0,14.69,14.75,13.71,-100.0,-100,14.38,12.02,High
150738,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Direct Plan,1,25.45,-100.0,-100.0,-100.0,-100,25.45,18.25,High
150326,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund- Direct Plan-Growth,0,7.82,-100.0,-100.0,-100.0,-100,7.82,0.97,Low
143341,UTI Nifty Next 50 Index Fund - Direct Plan - Growth Option,0,19.63,17.04,-100.0,-100.0,-100,18.34,17.26,High
151185,UTI CRISIL SDL Maturity April 2033 Index Fund - Direct Plan - Growth Option,0,7.93,-100.0,-100.0,-100.0,-100,7.93,0.0,Low
149803,UTI BSE Sensex Index Fund - Direct Plan - Growth Option,0,13.69,-100.0,-100.0,-100.0,-100,13.69,11.96,High
149881,UTI BSE Low Volatility Index Fund - Direct Plan  - Growth Option,0,16.31,-100.0,-100.0,-100.0,-100,16.31,10.11,High
150313,UTI Nifty Midcap 150 Quality 50 Index Fund - Direct Plan - Growth Option,0,15.95,-100.0,-100.0,-100.0,-100,15.95,13.85,High
148703,UTI Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option,0,19.1,-100.0,-100.0,-100.0,-100,19.1,18.22,High
118881,Taurus Nifty 50 Index Fund - Direct Plan - Growth,0,13.79,14.28,13.52,-100.0,-100,13.86,11.87,High
148490,SBI Children's Fund - Investment Plan - Direct Plan - Growth,2,25.18,29.89,-100.0,-100.0,-100,27.54,11.21,High
146407,ADITYA BIRLA SUN LIFE BAL BHAVISHYA YOJNA DIRECT GROWTH,0,17.24,13.04,-100.0,-100.0,-100,15.14,13.44,High
120716,UTI Nifty 50 Index Fund - Growth Option- Direct,0,14.72,14.81,13.86,-100.0,-100,14.46,12.02,High
147825,Axis Retirement Fund - Aggressive Plan - Direct Growth,0,16.25,12.0,-100.0,-100.0,-100,14.12,9.78,High
147826,Axis Retirement Fund - Dynamic Plan - Direct Growth,0,17.08,13.15,-100.0,-100.0,-100,15.11,10.6,High
147830,Axis Retirement Fund - Conservative Plan - Direct Growth,0,11.81,9.19,-100.0,-100.0,-100,10.5,4.85,Avg
146575,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct Growth,0,18.06,13.72,-100.0,-100.0,-100,15.89,12.53,High
146930,Aditya Birla Sun Life Retirement Fund-The 40s Plan-Direct Plan-Growth,0,15.81,12.05,-100.0,-100.0,-100,13.93,9.7,High
120285,LIC MF Children's Fund-Direct Plan-Growth,0,12.69,10.69,9.7,-100.0,-100,11.03,13.28,High
136094,HDFC Retirement Savings Fund - Equity Plan - Growth Option - Direct Plan,1,20.5,22.42,-100.0,-100.0,-100,21.46,10.96,High
118548,Franklin India Retirement Fund - Direct - Growth,0,11.4,9.75,9.21,-100.0,-100,10.12,4.95,Avg
146943,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan-Direct Plan-Growth,0,6.56,5.06,-100.0,-100.0,-100,5.81,0.98,Low
146940,Aditya Birla Sun Life Retirement Fund-The 50s Plan-Direct Plan-Growth,0,9.82,7.0,-100.0,-100.0,-100,8.41,3.21,Low
120724,UTI Children's Equity Fund - Direct Plan - Growth Option,0,15.37,14.8,13.86,-100.0,-100,14.68,11.56,High
146721,ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - Growth Option,1,23.91,19.85,-100.0,-100.0,-100,21.88,12.79,High
146349,ICICI Prudential Retirement Fund - Pure Equity - Direct Plan - Growth Option,2,27.51,25.91,-100.0,-100.0,-100,26.71,15.21,High
136464,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option - Direct Plan,0,16.61,16.07,-100.0,-100.0,-100,16.34,8.38,High
136465,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option - Direct Plan,0,10.2,9.05,-100.0,-100.0,-100,9.62,3.09,Low
146716,ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - Growth Option,0,12.71,9.75,-100.0,-100.0,-100,11.23,4.24,Low
135762,Axis Children's Fund - Lock in - Direct Growth,0,12.65,11.38,11.65,-100.0,-100,11.89,9.1,High
133629,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan-Growth Plan- Bonus Option,0,9.55,7.49,8.32,-100.0,-100,8.45,3.93,Low
148685,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Growth,0,15.19,-100.0,-100.0,-100.0,-100,15.19,9.24,High
119719,SBI Children's Fund - Savings Plan - DIRECT PLAN - GROWTH,0,12.97,11.76,12.05,-100.0,-100,12.26,3.76,Low
148688,SBI Retirement Benefit Fund - Conservative Plan - Direct Plan - Growth,0,9.1,-100.0,-100.0,-100.0,-100,9.1,2.98,Low
135764,Axis Children's Fund - No Lock in - Direct Growth,0,12.83,11.57,11.86,-100.0,-100,12.09,9.1,High
119312,Tata Childrens Fund-Direct Plan-Growth Option,0,14.49,15.21,12.2,-100.0,-100,13.97,11.11,High
146727,ICICI Prudential Retirement Fund - Pure Debt - Direct Plan - Growth Option,0,7.39,6.11,-100.0,-100.0,-100,6.75,1.0,Low
119256,Tata Retirement Savings Fund- Conservative Plan-Direct Plan-Growth Option,0,10.09,7.96,9.25,-100.0,-100,9.1,4.11,Low
148683,SBI Retirement Benefit Fund - Aggressive Plan - Direct Plan - Growth,0,15.81,-100.0,-100.0,-100.0,-100,15.81,11.36,High
133630,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option,0,19.14,17.97,12.26,-100.0,-100,16.46,13.22,High
148690,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Direct Plan - Growth,0,10.63,-100.0,-100.0,-100.0,-100,10.63,4.83,Avg
150554,Union Retirement Fund - Direct Plan - Growth Option,0,19.88,-100.0,-100.0,-100.0,-100,19.88,12.6,High
118804,Nippon India Annual Interval Fund - Series I - Direct Plan Growth Plan - Growth,0,7.21,6.01,6.53,-100.0,-100,6.58,0.43,Low
133569,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan- Growth Plan - Growth Option,0,9.55,7.49,8.32,-100.0,-100,8.45,3.93,Low
118598,Nippon India Monthly Interval Fund - Series I - Direct Plan Growth Plan - Growth,0,6.07,4.91,5.88,-100.0,-100,5.62,0.31,Low
133568,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option,0,19.14,17.97,12.26,-100.0,-100,16.46,13.22,High
120799,Nippon India Yearly Interval Fund - Series 1 - Direct Plan - Growth Plan - Growth Option,0,7.14,7.28,-100.0,-100.0,-100,7.21,1.08,Low
134999,Reliance Interval Fund IV- Series 3- Direct Plan-Growth option,0,8.27,-100.0,-100.0,-100.0,-100,8.27,0.0,Low
134890,Reliance Interval Fund -IV -Series 2 - Direct Plan - Growth Option,0,9.14,-100.0,-100.0,-100.0,-100,9.14,0.0,Low
119255,Tata Retirement Savings Fund- Moderate Plan -Direct Plan-Growth Option,0,17.43,14.28,13.98,-100.0,-100,15.23,11.25,High
119251,Tata Retirement Savings Fund- Progressive Plan -Direct Plan-Growth Option,0,18.6,15.0,14.84,-100.0,-100,16.15,13.16,High
144315,BANK OF INDIA Midcap Tax Fund Series 2 Direct Plan Growth,0,18.67,18.0,-100.0,-100.0,-100,18.34,16.14,High
136007,SBI Long Term Advantage Fund - Series III - Direct Plan - Growth,0,17.04,19.84,-100.0,-100.0,-100,18.44,13.63,High
118595,Nippon India Monthly Interval Fund - Series II - Direct Plan Growth Plan - Growth,0,5.92,4.83,5.84,-100.0,-100,5.53,0.23,Low
